,0,orig shp,origin,t_wrld
933,ts-LNDb-0223-0261.jpg,"(306, 512, 512)","(-159.812875, -346.478875, -1151.1309999999999)",ts-LNDb-0223-0261
934,ts-LNDb-0223-0264.jpg,"(306, 512, 512)","(-159.812875, -346.478875, -1151.1309999999999)",ts-LNDb-0223-0264
935,ts-LNDb-0223-0267.jpg,"(306, 512, 512)","(-159.812875, -346.478875, -1151.1309999999999)",ts-LNDb-0223-0267
936,ts-LNDb-0223-0270.jpg,"(306, 512, 512)","(-159.812875, -346.478875, -1151.1309999999999)",ts-LNDb-0223-0270
937,ts-LNDb-0223-0273.jpg,"(306, 512, 512)","(-159.812875, -346.478875, -1151.1309999999999)",ts-LNDb-0223-0273
938,ts-LNDb-0296-0185.jpg,"(310, 512, 591)","(-165.83434569689382, -336.73903076124185, -1212.7719015928335)",ts-LNDb-0296-0185
939,ts-LNDb-0296-0188.jpg,"(310, 512, 591)","(-165.83434569689382, -336.73903076124185, -1212.7719015928335)",ts-LNDb-0296-0188
940,ts-LNDb-0296-0191.jpg,"(310, 512, 591)","(-165.83434569689382, -336.73903076124185, -1212.7719015928335)",ts-LNDb-0296-0191
941,ts-LNDb-0296-0194.jpg,"(310, 512, 591)","(-165.83434569689382, -336.73903076124185, -1212.7719015928335)",ts-LNDb-0296-0194
942,ts-LNDb-0296-0197.jpg,"(310, 512, 591)","(-165.83434569689382, -336.73903076124185, -1212.7719015928335)",ts-LNDb-0296-0197
943,ts-LNDb-0296-0200.jpg,"(310, 512, 591)","(-165.83434569689382, -336.73903076124185, -1212.7719015928335)",ts-LNDb-0296-0200
944,ts-LNDb-0296-0203.jpg,"(310, 512, 591)","(-165.83434569689382, -336.73903076124185, -1212.7719015928335)",ts-LNDb-0296-0203
945,ts-LNDb-0296-0206.jpg,"(310, 512, 591)","(-165.83434569689382, -336.73903076124185, -1212.7719015928335)",ts-LNDb-0296-0206
946,ts-LNDb-0296-0209.jpg,"(310, 512, 591)","(-165.83434569689382, -336.73903076124185, -1212.7719015928335)",ts-LNDb-0296-0209
947,ts-LNDb-0296-0212.jpg,"(310, 512, 591)","(-165.83434569689382, -336.73903076124185, -1212.7719015928335)",ts-LNDb-0296-0212
948,ts-LNDb-0296-0215.jpg,"(310, 512, 591)","(-165.83434569689382, -336.73903076124185, -1212.7719015928335)",ts-LNDb-0296-0215
949,ts-LNDb-0296-0218.jpg,"(310, 512, 591)","(-165.83434569689382, -336.73903076124185, -1212.7719015928335)",ts-LNDb-0296-0218
950,ts-LNDb-0296-0221.jpg,"(310, 512, 591)","(-165.83434569689382, -336.73903076124185, -1212.7719015928335)",ts-LNDb-0296-0221
951,ts-LNDb-0296-0224.jpg,"(310, 512, 591)","(-165.83434569689382, -336.73903076124185, -1212.7719015928335)",ts-LNDb-0296-0224
952,ts-LNDb-0296-0227.jpg,"(310, 512, 591)","(-165.83434569689382, -336.73903076124185, -1212.7719015928335)",ts-LNDb-0296-0227
953,ts-LNDb-0296-0230.jpg,"(310, 512, 591)","(-165.83434569689382, -336.73903076124185, -1212.7719015928335)",ts-LNDb-0296-0230
954,ts-LNDb-0296-0233.jpg,"(310, 512, 591)","(-165.83434569689382, -336.73903076124185, -1212.7719015928335)",ts-LNDb-0296-0233
955,ts-LNDb-0296-0236.jpg,"(310, 512, 591)","(-165.83434569689382, -336.73903076124185, -1212.7719015928335)",ts-LNDb-0296-0236
956,ts-LNDb-0296-0239.jpg,"(310, 512, 591)","(-165.83434569689382, -336.73903076124185, -1212.7719015928335)",ts-LNDb-0296-0239
957,ts-LNDb-0296-0242.jpg,"(310, 512, 591)","(-165.83434569689382, -336.73903076124185, -1212.7719015928335)",ts-LNDb-0296-0242
958,ts-LNDb-0296-0245.jpg,"(310, 512, 591)","(-165.83434569689382, -336.73903076124185, -1212.7719015928335)",ts-LNDb-0296-0245
959,ts-LNDb-0296-0248.jpg,"(310, 512, 591)","(-165.83434569689382, -336.73903076124185, -1212.7719015928335)",ts-LNDb-0296-0248
960,ts-LNDb-0296-0251.jpg,"(310, 512, 591)","(-165.83434569689382, -336.73903076124185, -1212.7719015928335)",ts-LNDb-0296-0251
961,ts-LNDb-0296-0254.jpg,"(310, 512, 591)","(-165.83434569689382, -336.73903076124185, -1212.7719015928335)",ts-LNDb-0296-0254
962,ts-LNDb-0296-0257.jpg,"(310, 512, 591)","(-165.83434569689382, -336.73903076124185, -1212.7719015928335)",ts-LNDb-0296-0257
963,ts-LNDb-0296-0260.jpg,"(310, 512, 591)","(-165.83434569689382, -336.73903076124185, -1212.7719015928335)",ts-LNDb-0296-0260
964,ts-LNDb-0296-0263.jpg,"(310, 512, 591)","(-165.83434569689382, -336.73903076124185, -1212.7719015928335)",ts-LNDb-0296-0263
965,ts-LNDb-0296-0266.jpg,"(310, 512, 591)","(-165.83434569689382, -336.73903076124185, -1212.7719015928335)",ts-LNDb-0296-0266
966,ts-LNDb-0296-0269.jpg,"(310, 512, 591)","(-165.83434569689382, -336.73903076124185, -1212.7719015928335)",ts-LNDb-0296-0269
967,ts-LNDb-0296-0272.jpg,"(310, 512, 591)","(-165.83434569689382, -336.73903076124185, -1212.7719015928335)",ts-LNDb-0296-0272
968,ts-LNDb-0296-0275.jpg,"(310, 512, 591)","(-165.83434569689382, -336.73903076124185, -1212.7719015928335)",ts-LNDb-0296-0275
969,ts-LNDb-0145-0192.jpg,"(323, 512, 512)","(-172.650390625, -363.650390625, -357.4)",ts-LNDb-0145-0192
970,ts-LNDb-0145-0195.jpg,"(323, 512, 512)","(-172.650390625, -363.650390625, -357.4)",ts-LNDb-0145-0195
971,ts-LNDb-0145-0198.jpg,"(323, 512, 512)","(-172.650390625, -363.650390625, -357.4)",ts-LNDb-0145-0198
972,ts-LNDb-0145-0201.jpg,"(323, 512, 512)","(-172.650390625, -363.650390625, -357.4)",ts-LNDb-0145-0201
973,ts-LNDb-0145-0204.jpg,"(323, 512, 512)","(-172.650390625, -363.650390625, -357.4)",ts-LNDb-0145-0204
974,ts-LNDb-0145-0207.jpg,"(323, 512, 512)","(-172.650390625, -363.650390625, -357.4)",ts-LNDb-0145-0207
975,ts-LNDb-0145-0210.jpg,"(323, 512, 512)","(-172.650390625, -363.650390625, -357.4)",ts-LNDb-0145-0210
976,ts-LNDb-0145-0213.jpg,"(323, 512, 512)","(-172.650390625, -363.650390625, -357.4)",ts-LNDb-0145-0213
977,ts-LNDb-0145-0216.jpg,"(323, 512, 512)","(-172.650390625, -363.650390625, -357.4)",ts-LNDb-0145-0216
978,ts-LNDb-0145-0219.jpg,"(323, 512, 512)","(-172.650390625, -363.650390625, -357.4)",ts-LNDb-0145-0219
979,ts-LNDb-0145-0222.jpg,"(323, 512, 512)","(-172.650390625, -363.650390625, -357.4)",ts-LNDb-0145-0222
980,ts-LNDb-0145-0225.jpg,"(323, 512, 512)","(-172.650390625, -363.650390625, -357.4)",ts-LNDb-0145-0225
981,ts-LNDb-0145-0228.jpg,"(323, 512, 512)","(-172.650390625, -363.650390625, -357.4)",ts-LNDb-0145-0228
982,ts-LNDb-0145-0231.jpg,"(323, 512, 512)","(-172.650390625, -363.650390625, -357.4)",ts-LNDb-0145-0231
983,ts-LNDb-0145-0234.jpg,"(323, 512, 512)","(-172.650390625, -363.650390625, -357.4)",ts-LNDb-0145-0234
984,ts-LNDb-0145-0237.jpg,"(323, 512, 512)","(-172.650390625, -363.650390625, -357.4)",ts-LNDb-0145-0237
985,ts-LNDb-0145-0240.jpg,"(323, 512, 512)","(-172.650390625, -363.650390625, -357.4)",ts-LNDb-0145-0240
986,ts-LNDb-0145-0243.jpg,"(323, 512, 512)","(-172.650390625, -363.650390625, -357.4)",ts-LNDb-0145-0243
987,ts-LNDb-0145-0246.jpg,"(323, 512, 512)","(-172.650390625, -363.650390625, -357.4)",ts-LNDb-0145-0246
988,ts-LNDb-0145-0249.jpg,"(323, 512, 512)","(-172.650390625, -363.650390625, -357.4)",ts-LNDb-0145-0249
989,ts-LNDb-0145-0252.jpg,"(323, 512, 512)","(-172.650390625, -363.650390625, -357.4)",ts-LNDb-0145-0252
990,ts-LNDb-0145-0255.jpg,"(323, 512, 512)","(-172.650390625, -363.650390625, -357.4)",ts-LNDb-0145-0255
991,ts-LNDb-0145-0258.jpg,"(323, 512, 512)","(-172.650390625, -363.650390625, -357.4)",ts-LNDb-0145-0258
992,ts-LNDb-0145-0261.jpg,"(323, 512, 512)","(-172.650390625, -363.650390625, -357.4)",ts-LNDb-0145-0261
993,ts-LNDb-0145-0264.jpg,"(323, 512, 512)","(-172.650390625, -363.650390625, -357.4)",ts-LNDb-0145-0264
994,ts-LNDb-0145-0267.jpg,"(323, 512, 512)","(-172.650390625, -363.650390625, -357.4)",ts-LNDb-0145-0267
995,ts-LNDb-0145-0270.jpg,"(323, 512, 512)","(-172.650390625, -363.650390625, -357.4)",ts-LNDb-0145-0270
996,ts-LNDb-0145-0273.jpg,"(323, 512, 512)","(-172.650390625, -363.650390625, -357.4)",ts-LNDb-0145-0273
997,ts-LNDb-0145-0276.jpg,"(323, 512, 512)","(-172.650390625, -363.650390625, -357.4)",ts-LNDb-0145-0276
998,ts-LNDb-0145-0279.jpg,"(323, 512, 512)","(-172.650390625, -363.650390625, -357.4)",ts-LNDb-0145-0279
999,ts-LNDb-0145-0282.jpg,"(323, 512, 512)","(-172.650390625, -363.650390625, -357.4)",ts-LNDb-0145-0282
1000,ts-LNDb-0145-0285.jpg,"(323, 512, 512)","(-172.650390625, -363.650390625, -357.4)",ts-LNDb-0145-0285
1001,ts-LNDb-0178-0219.jpg,"(368, 512, 714)","(-155.34760674272385, -228.91175641703546, -1276.8601762953554)",ts-LNDb-0178-0219
1002,ts-LNDb-0178-0222.jpg,"(368, 512, 714)","(-155.34760674272385, -228.91175641703546, -1276.8601762953554)",ts-LNDb-0178-0222
1003,ts-LNDb-0178-0225.jpg,"(368, 512, 714)","(-155.34760674272385, -228.91175641703546, -1276.8601762953554)",ts-LNDb-0178-0225
1004,ts-LNDb-0178-0228.jpg,"(368, 512, 714)","(-155.34760674272385, -228.91175641703546, -1276.8601762953554)",ts-LNDb-0178-0228
1005,ts-LNDb-0178-0231.jpg,"(368, 512, 714)","(-155.34760674272385, -228.91175641703546, -1276.8601762953554)",ts-LNDb-0178-0231
1006,ts-LNDb-0178-0234.jpg,"(368, 512, 714)","(-155.34760674272385, -228.91175641703546, -1276.8601762953554)",ts-LNDb-0178-0234
1007,ts-LNDb-0178-0237.jpg,"(368, 512, 714)","(-155.34760674272385, -228.91175641703546, -1276.8601762953554)",ts-LNDb-0178-0237
1008,ts-LNDb-0178-0240.jpg,"(368, 512, 714)","(-155.34760674272385, -228.91175641703546, -1276.8601762953554)",ts-LNDb-0178-0240
1009,ts-LNDb-0178-0243.jpg,"(368, 512, 714)","(-155.34760674272385, -228.91175641703546, -1276.8601762953554)",ts-LNDb-0178-0243
1010,ts-LNDb-0178-0246.jpg,"(368, 512, 714)","(-155.34760674272385, -228.91175641703546, -1276.8601762953554)",ts-LNDb-0178-0246
1011,ts-LNDb-0178-0249.jpg,"(368, 512, 714)","(-155.34760674272385, -228.91175641703546, -1276.8601762953554)",ts-LNDb-0178-0249
1012,ts-LNDb-0178-0252.jpg,"(368, 512, 714)","(-155.34760674272385, -228.91175641703546, -1276.8601762953554)",ts-LNDb-0178-0252
1013,ts-LNDb-0178-0255.jpg,"(368, 512, 714)","(-155.34760674272385, -228.91175641703546, -1276.8601762953554)",ts-LNDb-0178-0255
1014,ts-LNDb-0178-0258.jpg,"(368, 512, 714)","(-155.34760674272385, -228.91175641703546, -1276.8601762953554)",ts-LNDb-0178-0258
1015,ts-LNDb-0178-0261.jpg,"(368, 512, 714)","(-155.34760674272385, -228.91175641703546, -1276.8601762953554)",ts-LNDb-0178-0261
1016,ts-LNDb-0178-0264.jpg,"(368, 512, 714)","(-155.34760674272385, -228.91175641703546, -1276.8601762953554)",ts-LNDb-0178-0264
1017,ts-LNDb-0178-0267.jpg,"(368, 512, 714)","(-155.34760674272385, -228.91175641703546, -1276.8601762953554)",ts-LNDb-0178-0267
1018,ts-LNDb-0178-0270.jpg,"(368, 512, 714)","(-155.34760674272385, -228.91175641703546, -1276.8601762953554)",ts-LNDb-0178-0270
1019,ts-LNDb-0178-0273.jpg,"(368, 512, 714)","(-155.34760674272385, -228.91175641703546, -1276.8601762953554)",ts-LNDb-0178-0273
1020,ts-LNDb-0178-0276.jpg,"(368, 512, 714)","(-155.34760674272385, -228.91175641703546, -1276.8601762953554)",ts-LNDb-0178-0276
1021,ts-LNDb-0178-0279.jpg,"(368, 512, 714)","(-155.34760674272385, -228.91175641703546, -1276.8601762953554)",ts-LNDb-0178-0279
1022,ts-LNDb-0178-0282.jpg,"(368, 512, 714)","(-155.34760674272385, -228.91175641703546, -1276.8601762953554)",ts-LNDb-0178-0282
1023,ts-LNDb-0178-0285.jpg,"(368, 512, 714)","(-155.34760674272385, -228.91175641703546, -1276.8601762953554)",ts-LNDb-0178-0285
1024,ts-LNDb-0178-0288.jpg,"(368, 512, 714)","(-155.34760674272385, -228.91175641703546, -1276.8601762953554)",ts-LNDb-0178-0288
1025,ts-LNDb-0178-0291.jpg,"(368, 512, 714)","(-155.34760674272385, -228.91175641703546, -1276.8601762953554)",ts-LNDb-0178-0291
1026,ts-LNDb-0178-0294.jpg,"(368, 512, 714)","(-155.34760674272385, -228.91175641703546, -1276.8601762953554)",ts-LNDb-0178-0294
1027,ts-LNDb-0178-0297.jpg,"(368, 512, 714)","(-155.34760674272385, -228.91175641703546, -1276.8601762953554)",ts-LNDb-0178-0297
1028,ts-LNDb-0178-0300.jpg,"(368, 512, 714)","(-155.34760674272385, -228.91175641703546, -1276.8601762953554)",ts-LNDb-0178-0300
1029,ts-LNDb-0178-0303.jpg,"(368, 512, 714)","(-155.34760674272385, -228.91175641703546, -1276.8601762953554)",ts-LNDb-0178-0303
1030,ts-LNDb-0178-0306.jpg,"(368, 512, 714)","(-155.34760674272385, -228.91175641703546, -1276.8601762953554)",ts-LNDb-0178-0306
1031,ts-LNDb-0178-0309.jpg,"(368, 512, 714)","(-155.34760674272385, -228.91175641703546, -1276.8601762953554)",ts-LNDb-0178-0309
1032,ts-LNDb-0178-0312.jpg,"(368, 512, 714)","(-155.34760674272385, -228.91175641703546, -1276.8601762953554)",ts-LNDb-0178-0312
1033,ts-LNDb-0178-0315.jpg,"(368, 512, 714)","(-155.34760674272385, -228.91175641703546, -1276.8601762953554)",ts-LNDb-0178-0315
1034,ts-LNDb-0178-0318.jpg,"(368, 512, 714)","(-155.34760674272385, -228.91175641703546, -1276.8601762953554)",ts-LNDb-0178-0318
1035,ts-LNDb-0178-0321.jpg,"(368, 512, 714)","(-155.34760674272385, -228.91175641703546, -1276.8601762953554)",ts-LNDb-0178-0321
1036,ts-LNDb-0178-0324.jpg,"(368, 512, 714)","(-155.34760674272385, -228.91175641703546, -1276.8601762953554)",ts-LNDb-0178-0324
1037,ts-LNDb-0178-0327.jpg,"(368, 512, 714)","(-155.34760674272385, -228.91175641703546, -1276.8601762953554)",ts-LNDb-0178-0327
1038,ts-LNDb-0306-0198.jpg,"(332, 512, 751)","(-179.27142453823026, -259.2300906015559, -1265.311859242878)",ts-LNDb-0306-0198
1039,ts-LNDb-0306-0201.jpg,"(332, 512, 751)","(-179.27142453823026, -259.2300906015559, -1265.311859242878)",ts-LNDb-0306-0201
1040,ts-LNDb-0306-0204.jpg,"(332, 512, 751)","(-179.27142453823026, -259.2300906015559, -1265.311859242878)",ts-LNDb-0306-0204
1041,ts-LNDb-0306-0207.jpg,"(332, 512, 751)","(-179.27142453823026, -259.2300906015559, -1265.311859242878)",ts-LNDb-0306-0207
1042,ts-LNDb-0306-0210.jpg,"(332, 512, 751)","(-179.27142453823026, -259.2300906015559, -1265.311859242878)",ts-LNDb-0306-0210
1043,ts-LNDb-0306-0213.jpg,"(332, 512, 751)","(-179.27142453823026, -259.2300906015559, -1265.311859242878)",ts-LNDb-0306-0213
1044,ts-LNDb-0306-0216.jpg,"(332, 512, 751)","(-179.27142453823026, -259.2300906015559, -1265.311859242878)",ts-LNDb-0306-0216
1045,ts-LNDb-0306-0219.jpg,"(332, 512, 751)","(-179.27142453823026, -259.2300906015559, -1265.311859242878)",ts-LNDb-0306-0219
1046,ts-LNDb-0306-0222.jpg,"(332, 512, 751)","(-179.27142453823026, -259.2300906015559, -1265.311859242878)",ts-LNDb-0306-0222
1047,ts-LNDb-0306-0225.jpg,"(332, 512, 751)","(-179.27142453823026, -259.2300906015559, -1265.311859242878)",ts-LNDb-0306-0225
1048,ts-LNDb-0306-0228.jpg,"(332, 512, 751)","(-179.27142453823026, -259.2300906015559, -1265.311859242878)",ts-LNDb-0306-0228
1049,ts-LNDb-0306-0231.jpg,"(332, 512, 751)","(-179.27142453823026, -259.2300906015559, -1265.311859242878)",ts-LNDb-0306-0231
1050,ts-LNDb-0306-0234.jpg,"(332, 512, 751)","(-179.27142453823026, -259.2300906015559, -1265.311859242878)",ts-LNDb-0306-0234
1051,ts-LNDb-0306-0237.jpg,"(332, 512, 751)","(-179.27142453823026, -259.2300906015559, -1265.311859242878)",ts-LNDb-0306-0237
1052,ts-LNDb-0306-0240.jpg,"(332, 512, 751)","(-179.27142453823026, -259.2300906015559, -1265.311859242878)",ts-LNDb-0306-0240
1053,ts-LNDb-0306-0243.jpg,"(332, 512, 751)","(-179.27142453823026, -259.2300906015559, -1265.311859242878)",ts-LNDb-0306-0243
1054,ts-LNDb-0306-0246.jpg,"(332, 512, 751)","(-179.27142453823026, -259.2300906015559, -1265.311859242878)",ts-LNDb-0306-0246
1055,ts-LNDb-0306-0249.jpg,"(332, 512, 751)","(-179.27142453823026, -259.2300906015559, -1265.311859242878)",ts-LNDb-0306-0249
1056,ts-LNDb-0306-0252.jpg,"(332, 512, 751)","(-179.27142453823026, -259.2300906015559, -1265.311859242878)",ts-LNDb-0306-0252
1057,ts-LNDb-0306-0255.jpg,"(332, 512, 751)","(-179.27142453823026, -259.2300906015559, -1265.311859242878)",ts-LNDb-0306-0255
1058,ts-LNDb-0306-0258.jpg,"(332, 512, 751)","(-179.27142453823026, -259.2300906015559, -1265.311859242878)",ts-LNDb-0306-0258
1059,ts-LNDb-0306-0261.jpg,"(332, 512, 751)","(-179.27142453823026, -259.2300906015559, -1265.311859242878)",ts-LNDb-0306-0261
1060,ts-LNDb-0306-0264.jpg,"(332, 512, 751)","(-179.27142453823026, -259.2300906015559, -1265.311859242878)",ts-LNDb-0306-0264
1061,ts-LNDb-0306-0267.jpg,"(332, 512, 751)","(-179.27142453823026, -259.2300906015559, -1265.311859242878)",ts-LNDb-0306-0267
1062,ts-LNDb-0306-0270.jpg,"(332, 512, 751)","(-179.27142453823026, -259.2300906015559, -1265.311859242878)",ts-LNDb-0306-0270
1063,ts-LNDb-0306-0273.jpg,"(332, 512, 751)","(-179.27142453823026, -259.2300906015559, -1265.311859242878)",ts-LNDb-0306-0273
1064,ts-LNDb-0306-0276.jpg,"(332, 512, 751)","(-179.27142453823026, -259.2300906015559, -1265.311859242878)",ts-LNDb-0306-0276
1065,ts-LNDb-0306-0279.jpg,"(332, 512, 751)","(-179.27142453823026, -259.2300906015559, -1265.311859242878)",ts-LNDb-0306-0279
1066,ts-LNDb-0306-0282.jpg,"(332, 512, 751)","(-179.27142453823026, -259.2300906015559, -1265.311859242878)",ts-LNDb-0306-0282
1067,ts-LNDb-0306-0285.jpg,"(332, 512, 751)","(-179.27142453823026, -259.2300906015559, -1265.311859242878)",ts-LNDb-0306-0285
1068,ts-LNDb-0306-0288.jpg,"(332, 512, 751)","(-179.27142453823026, -259.2300906015559, -1265.311859242878)",ts-LNDb-0306-0288
1069,ts-LNDb-0306-0291.jpg,"(332, 512, 751)","(-179.27142453823026, -259.2300906015559, -1265.311859242878)",ts-LNDb-0306-0291
1070,ts-LNDb-0306-0294.jpg,"(332, 512, 751)","(-179.27142453823026, -259.2300906015559, -1265.311859242878)",ts-LNDb-0306-0294
1071,ts-LNDb-0054-0181.jpg,"(305, 512, 512)","(-163.673828125, -334.673828125, -341.5)",ts-LNDb-0054-0181
1072,ts-LNDb-0054-0184.jpg,"(305, 512, 512)","(-163.673828125, -334.673828125, -341.5)",ts-LNDb-0054-0184
1073,ts-LNDb-0054-0187.jpg,"(305, 512, 512)","(-163.673828125, -334.673828125, -341.5)",ts-LNDb-0054-0187
1074,ts-LNDb-0054-0190.jpg,"(305, 512, 512)","(-163.673828125, -334.673828125, -341.5)",ts-LNDb-0054-0190
1075,ts-LNDb-0054-0193.jpg,"(305, 512, 512)","(-163.673828125, -334.673828125, -341.5)",ts-LNDb-0054-0193
1076,ts-LNDb-0054-0196.jpg,"(305, 512, 512)","(-163.673828125, -334.673828125, -341.5)",ts-LNDb-0054-0196
1077,ts-LNDb-0054-0199.jpg,"(305, 512, 512)","(-163.673828125, -334.673828125, -341.5)",ts-LNDb-0054-0199
1078,ts-LNDb-0054-0202.jpg,"(305, 512, 512)","(-163.673828125, -334.673828125, -341.5)",ts-LNDb-0054-0202
1079,ts-LNDb-0054-0205.jpg,"(305, 512, 512)","(-163.673828125, -334.673828125, -341.5)",ts-LNDb-0054-0205
1080,ts-LNDb-0054-0208.jpg,"(305, 512, 512)","(-163.673828125, -334.673828125, -341.5)",ts-LNDb-0054-0208
1081,ts-LNDb-0054-0211.jpg,"(305, 512, 512)","(-163.673828125, -334.673828125, -341.5)",ts-LNDb-0054-0211
1082,ts-LNDb-0054-0214.jpg,"(305, 512, 512)","(-163.673828125, -334.673828125, -341.5)",ts-LNDb-0054-0214
1083,ts-LNDb-0054-0217.jpg,"(305, 512, 512)","(-163.673828125, -334.673828125, -341.5)",ts-LNDb-0054-0217
1084,ts-LNDb-0054-0220.jpg,"(305, 512, 512)","(-163.673828125, -334.673828125, -341.5)",ts-LNDb-0054-0220
1085,ts-LNDb-0054-0223.jpg,"(305, 512, 512)","(-163.673828125, -334.673828125, -341.5)",ts-LNDb-0054-0223
1086,ts-LNDb-0054-0226.jpg,"(305, 512, 512)","(-163.673828125, -334.673828125, -341.5)",ts-LNDb-0054-0226
1087,ts-LNDb-0054-0229.jpg,"(305, 512, 512)","(-163.673828125, -334.673828125, -341.5)",ts-LNDb-0054-0229
1088,ts-LNDb-0054-0232.jpg,"(305, 512, 512)","(-163.673828125, -334.673828125, -341.5)",ts-LNDb-0054-0232
1089,ts-LNDb-0054-0235.jpg,"(305, 512, 512)","(-163.673828125, -334.673828125, -341.5)",ts-LNDb-0054-0235
1090,ts-LNDb-0054-0238.jpg,"(305, 512, 512)","(-163.673828125, -334.673828125, -341.5)",ts-LNDb-0054-0238
1091,ts-LNDb-0054-0241.jpg,"(305, 512, 512)","(-163.673828125, -334.673828125, -341.5)",ts-LNDb-0054-0241
1092,ts-LNDb-0054-0244.jpg,"(305, 512, 512)","(-163.673828125, -334.673828125, -341.5)",ts-LNDb-0054-0244
1093,ts-LNDb-0054-0247.jpg,"(305, 512, 512)","(-163.673828125, -334.673828125, -341.5)",ts-LNDb-0054-0247
1094,ts-LNDb-0054-0250.jpg,"(305, 512, 512)","(-163.673828125, -334.673828125, -341.5)",ts-LNDb-0054-0250
1095,ts-LNDb-0054-0253.jpg,"(305, 512, 512)","(-163.673828125, -334.673828125, -341.5)",ts-LNDb-0054-0253
1096,ts-LNDb-0054-0256.jpg,"(305, 512, 512)","(-163.673828125, -334.673828125, -341.5)",ts-LNDb-0054-0256
1097,ts-LNDb-0054-0259.jpg,"(305, 512, 512)","(-163.673828125, -334.673828125, -341.5)",ts-LNDb-0054-0259
1098,ts-LNDb-0054-0262.jpg,"(305, 512, 512)","(-163.673828125, -334.673828125, -341.5)",ts-LNDb-0054-0262
1099,ts-LNDb-0054-0265.jpg,"(305, 512, 512)","(-163.673828125, -334.673828125, -341.5)",ts-LNDb-0054-0265
1100,ts-LNDb-0054-0268.jpg,"(305, 512, 512)","(-163.673828125, -334.673828125, -341.5)",ts-LNDb-0054-0268
1101,ts-LNDb-0054-0271.jpg,"(305, 512, 512)","(-163.673828125, -334.673828125, -341.5)",ts-LNDb-0054-0271
1102,ts-LNDb-0201-0194.jpg,"(324, 512, 619)","(-180.18103818792665, -304.1374687983323, -1206.1656866149447)",ts-LNDb-0201-0194
1103,ts-LNDb-0201-0197.jpg,"(324, 512, 619)","(-180.18103818792665, -304.1374687983323, -1206.1656866149447)",ts-LNDb-0201-0197
1104,ts-LNDb-0201-0200.jpg,"(324, 512, 619)","(-180.18103818792665, -304.1374687983323, -1206.1656866149447)",ts-LNDb-0201-0200
1105,ts-LNDb-0201-0203.jpg,"(324, 512, 619)","(-180.18103818792665, -304.1374687983323, -1206.1656866149447)",ts-LNDb-0201-0203
1106,ts-LNDb-0201-0206.jpg,"(324, 512, 619)","(-180.18103818792665, -304.1374687983323, -1206.1656866149447)",ts-LNDb-0201-0206
1107,ts-LNDb-0201-0209.jpg,"(324, 512, 619)","(-180.18103818792665, -304.1374687983323, -1206.1656866149447)",ts-LNDb-0201-0209
1108,ts-LNDb-0201-0212.jpg,"(324, 512, 619)","(-180.18103818792665, -304.1374687983323, -1206.1656866149447)",ts-LNDb-0201-0212
1109,ts-LNDb-0201-0215.jpg,"(324, 512, 619)","(-180.18103818792665, -304.1374687983323, -1206.1656866149447)",ts-LNDb-0201-0215
1110,ts-LNDb-0201-0218.jpg,"(324, 512, 619)","(-180.18103818792665, -304.1374687983323, -1206.1656866149447)",ts-LNDb-0201-0218
1111,ts-LNDb-0201-0221.jpg,"(324, 512, 619)","(-180.18103818792665, -304.1374687983323, -1206.1656866149447)",ts-LNDb-0201-0221
1112,ts-LNDb-0201-0224.jpg,"(324, 512, 619)","(-180.18103818792665, -304.1374687983323, -1206.1656866149447)",ts-LNDb-0201-0224
1113,ts-LNDb-0201-0227.jpg,"(324, 512, 619)","(-180.18103818792665, -304.1374687983323, -1206.1656866149447)",ts-LNDb-0201-0227
1114,ts-LNDb-0201-0230.jpg,"(324, 512, 619)","(-180.18103818792665, -304.1374687983323, -1206.1656866149447)",ts-LNDb-0201-0230
1115,ts-LNDb-0201-0233.jpg,"(324, 512, 619)","(-180.18103818792665, -304.1374687983323, -1206.1656866149447)",ts-LNDb-0201-0233
1116,ts-LNDb-0201-0236.jpg,"(324, 512, 619)","(-180.18103818792665, -304.1374687983323, -1206.1656866149447)",ts-LNDb-0201-0236
1117,ts-LNDb-0201-0239.jpg,"(324, 512, 619)","(-180.18103818792665, -304.1374687983323, -1206.1656866149447)",ts-LNDb-0201-0239
1118,ts-LNDb-0201-0242.jpg,"(324, 512, 619)","(-180.18103818792665, -304.1374687983323, -1206.1656866149447)",ts-LNDb-0201-0242
1119,ts-LNDb-0201-0245.jpg,"(324, 512, 619)","(-180.18103818792665, -304.1374687983323, -1206.1656866149447)",ts-LNDb-0201-0245
1120,ts-LNDb-0201-0248.jpg,"(324, 512, 619)","(-180.18103818792665, -304.1374687983323, -1206.1656866149447)",ts-LNDb-0201-0248
1121,ts-LNDb-0201-0251.jpg,"(324, 512, 619)","(-180.18103818792665, -304.1374687983323, -1206.1656866149447)",ts-LNDb-0201-0251
1122,ts-LNDb-0201-0254.jpg,"(324, 512, 619)","(-180.18103818792665, -304.1374687983323, -1206.1656866149447)",ts-LNDb-0201-0254
1123,ts-LNDb-0201-0257.jpg,"(324, 512, 619)","(-180.18103818792665, -304.1374687983323, -1206.1656866149447)",ts-LNDb-0201-0257
1124,ts-LNDb-0201-0260.jpg,"(324, 512, 619)","(-180.18103818792665, -304.1374687983323, -1206.1656866149447)",ts-LNDb-0201-0260
1125,ts-LNDb-0201-0263.jpg,"(324, 512, 619)","(-180.18103818792665, -304.1374687983323, -1206.1656866149447)",ts-LNDb-0201-0263
