,LNDbID,x,y,z,w,h,file,orig shp,origin,t_wrld,lblIndex
609,165,0.3526570048309179,0.38671875,141.0,0.011556923285773445,0.011556923285773445,tr-0165-0001.jpg,"(321, 512, 621)","(-195.7570638810352, -303.90262104708813, -1177.481171051304)",tr-0165-0001,1
610,167,0.80859375,0.578125,176.0,0.0033394401946011403,0.0033394401946011403,tr-0167-0000.jpg,"(332, 512, 512)","(-161.1806640625, -302.6806640625, -334.0)",tr-0167-0000,1
611,167,0.833984375,0.373046875,179.0,0.004440325447746761,0.004440325447746761,tr-0167-0001.jpg,"(332, 512, 512)","(-161.1806640625, -302.6806640625, -334.0)",tr-0167-0001,1
612,167,0.859375,0.560546875,113.0,0.004598194064478689,0.004598194064478689,tr-0167-0002.jpg,"(332, 512, 512)","(-161.1806640625, -302.6806640625, -334.0)",tr-0167-0002,1
613,167,0.1328125,0.5,124.0,0.0033822616534404265,0.0033822616534404265,tr-0167-0003.jpg,"(332, 512, 512)","(-161.1806640625, -302.6806640625, -334.0)",tr-0167-0003,1
614,167,0.654296875,0.646484375,268.0,0.004350618319390255,0.004350618319390255,tr-0167-0004.jpg,"(332, 512, 512)","(-161.1806640625, -302.6806640625, -334.0)",tr-0167-0004,1
615,167,0.447265625,0.349609375,185.0,0.004170796787693322,0.004170796787693322,tr-0167-0005.jpg,"(332, 512, 512)","(-161.1806640625, -302.6806640625, -334.0)",tr-0167-0005,1
616,167,0.806640625,0.578125,176.0,0.0029296875,0.0029296875,tr-0167-0006.jpg,"(332, 512, 512)","(-161.1806640625, -302.6806640625, -334.0)",tr-0167-0006,0
617,167,0.19921875,0.3828125,137.0,0.0029296875,0.0029296875,tr-0167-0007.jpg,"(332, 512, 512)","(-161.1806640625, -302.6806640625, -334.0)",tr-0167-0007,0
618,167,0.845703125,0.400390625,227.0,0.0029296875,0.0029296875,tr-0167-0008.jpg,"(332, 512, 512)","(-161.1806640625, -302.6806640625, -334.0)",tr-0167-0008,1
619,168,0.32053422370617696,0.296875,226.0,0.0036050469099259672,0.0036050469099259672,tr-0168-0000.jpg,"(309, 512, 599)","(-179.4815936632418, -302.8142289467724, -1264.2600000274483)",tr-0168-0000,1
620,168,0.14357262103505844,0.38671875,122.0,0.0033575389493416415,0.0033575389493416415,tr-0168-0001.jpg,"(309, 512, 599)","(-179.4815936632418, -302.8142289467724, -1264.2600000274483)",tr-0168-0001,1
621,168,0.2353923205342237,0.78515625,146.0,0.005389062029124307,0.005389062029124307,tr-0168-0002.jpg,"(309, 512, 599)","(-179.4815936632418, -302.8142289467724, -1264.2600000274483)",tr-0168-0002,1
622,168,0.1969949916527546,0.439453125,208.0,0.0029296875,0.0029296875,tr-0168-0003.jpg,"(309, 512, 599)","(-179.4815936632418, -302.8142289467724, -1264.2600000274483)",tr-0168-0003,0
623,168,0.19532554257095158,0.44140625,208.0,0.003988989149056281,0.003988989149056281,tr-0168-0004.jpg,"(309, 512, 599)","(-179.4815936632418, -302.8142289467724, -1264.2600000274483)",tr-0168-0004,1
624,168,0.19198664440734559,0.3046875,143.0,0.005095124788898417,0.005095124788898417,tr-0168-0005.jpg,"(309, 512, 599)","(-179.4815936632418, -302.8142289467724, -1264.2600000274483)",tr-0168-0005,1
625,168,0.11519198664440734,0.57421875,91.0,0.005547313078948495,0.005547313078948495,tr-0168-0006.jpg,"(309, 512, 599)","(-179.4815936632418, -302.8142289467724, -1264.2600000274483)",tr-0168-0006,1
626,168,0.8580968280467446,0.59765625,124.0,0.005022971715376151,0.005022971715376151,tr-0168-0007.jpg,"(309, 512, 599)","(-179.4815936632418, -302.8142289467724, -1264.2600000274483)",tr-0168-0007,1
627,168,0.40901502504173626,0.70703125,71.0,0.0029296875,0.0029296875,tr-0168-0008.jpg,"(309, 512, 599)","(-179.4815936632418, -302.8142289467724, -1264.2600000274483)",tr-0168-0008,0
628,169,0.705078125,0.57421875,238.0,0.004963212308065775,0.004963212308065775,tr-0169-0000.jpg,"(298, 512, 512)","(-185.607421875, -382.607421875, -360.0)",tr-0169-0000,1
629,169,0.58984375,0.568359375,268.0,0.0029296875,0.0029296875,tr-0169-0001.jpg,"(298, 512, 512)","(-185.607421875, -382.607421875, -360.0)",tr-0169-0001,0
630,169,0.576171875,0.36328125,214.0,0.0029296875,0.0029296875,tr-0169-0002.jpg,"(298, 512, 512)","(-185.607421875, -382.607421875, -360.0)",tr-0169-0002,0
631,169,0.703125,0.57421875,237.0,0.0029296875,0.0029296875,tr-0169-0003.jpg,"(298, 512, 512)","(-185.607421875, -382.607421875, -360.0)",tr-0169-0003,0
632,169,0.78515625,0.62890625,144.0,0.0029296875,0.0029296875,tr-0169-0004.jpg,"(298, 512, 512)","(-185.607421875, -382.607421875, -360.0)",tr-0169-0004,0
633,169,0.37890625,0.634765625,274.0,0.0029296875,0.0029296875,tr-0169-0005.jpg,"(298, 512, 512)","(-185.607421875, -382.607421875, -360.0)",tr-0169-0005,0
634,169,0.2109375,0.619140625,88.0,0.0029296875,0.0029296875,tr-0169-0006.jpg,"(298, 512, 512)","(-185.607421875, -382.607421875, -360.0)",tr-0169-0006,0
635,169,0.73046875,0.509765625,226.0,0.0029296875,0.0029296875,tr-0169-0007.jpg,"(298, 512, 512)","(-185.607421875, -382.607421875, -360.0)",tr-0169-0007,1
636,169,0.5859375,0.56640625,271.0,0.0029296875,0.0029296875,tr-0169-0008.jpg,"(298, 512, 512)","(-185.607421875, -382.607421875, -360.0)",tr-0169-0008,0
637,169,0.32421875,0.728515625,49.0,0.0029296875,0.0029296875,tr-0169-0009.jpg,"(298, 512, 512)","(-185.607421875, -382.607421875, -360.0)",tr-0169-0009,0
638,171,0.31497418244406195,0.193359375,151.0,0.0029296875,0.0029296875,tr-0171-0000.jpg,"(313, 512, 581)","(-191.56280736679122, -325.13241264057854, -1178.9496375530637)",tr-0171-0000,0
639,171,0.24440619621342513,0.248046875,155.0,0.0029296875,0.0029296875,tr-0171-0001.jpg,"(313, 512, 581)","(-191.56280736679122, -325.13241264057854, -1178.9496375530637)",tr-0171-0001,0
640,171,0.2736660929432014,0.79296875,62.0,0.0029296875,0.0029296875,tr-0171-0002.jpg,"(313, 512, 581)","(-191.56280736679122, -325.13241264057854, -1178.9496375530637)",tr-0171-0002,0
641,171,0.4113597246127367,0.7578125,217.0,0.0029296875,0.0029296875,tr-0171-0003.jpg,"(313, 512, 581)","(-191.56280736679122, -325.13241264057854, -1178.9496375530637)",tr-0171-0003,0
642,171,0.846815834767642,0.419921875,91.0,0.0029296875,0.0029296875,tr-0171-0004.jpg,"(313, 512, 581)","(-191.56280736679122, -325.13241264057854, -1178.9496375530637)",tr-0171-0004,0
643,171,0.7934595524956971,0.46875,110.0,0.0029296875,0.0029296875,tr-0171-0005.jpg,"(313, 512, 581)","(-191.56280736679122, -325.13241264057854, -1178.9496375530637)",tr-0171-0005,0
644,171,0.33562822719449226,0.830078125,191.0,0.004718481371132213,0.004718481371132213,tr-0171-0006.jpg,"(313, 512, 581)","(-191.56280736679122, -325.13241264057854, -1178.9496375530637)",tr-0171-0006,1
645,171,0.28399311531841653,0.796875,61.0,0.0029296875,0.0029296875,tr-0171-0007.jpg,"(313, 512, 581)","(-191.56280736679122, -325.13241264057854, -1178.9496375530637)",tr-0171-0007,0
646,174,0.6991869918699187,0.38671875,267.0,0.002998743161155158,0.002998743161155158,tr-0174-0000.jpg,"(313, 512, 615)","(-159.51059073050158, -284.6964107260609, -1228.7239169682966)",tr-0174-0000,1
647,174,0.2813008130081301,0.568359375,280.0,0.0038573102117303126,0.0038573102117303126,tr-0174-0001.jpg,"(313, 512, 615)","(-159.51059073050158, -284.6964107260609, -1228.7239169682966)",tr-0174-0001,1
648,174,0.3203252032520325,0.546875,220.0,0.004285573665593311,0.004285573665593311,tr-0174-0002.jpg,"(313, 512, 615)","(-159.51059073050158, -284.6964107260609, -1228.7239169682966)",tr-0174-0002,1
649,174,0.21788617886178863,0.498046875,227.0,0.0041419283772661675,0.0041419283772661675,tr-0174-0003.jpg,"(313, 512, 615)","(-159.51059073050158, -284.6964107260609, -1228.7239169682966)",tr-0174-0003,1
650,174,0.383739837398374,0.2109375,216.0,0.004245519231850607,0.004245519231850607,tr-0174-0004.jpg,"(313, 512, 615)","(-159.51059073050158, -284.6964107260609, -1228.7239169682966)",tr-0174-0004,1
651,174,0.832520325203252,0.4375,125.0,0.0029296875,0.0029296875,tr-0174-0005.jpg,"(313, 512, 615)","(-159.51059073050158, -284.6964107260609, -1228.7239169682966)",tr-0174-0005,0
652,174,0.2016260162601626,0.59375,252.0,0.0029296875,0.0029296875,tr-0174-0006.jpg,"(313, 512, 615)","(-159.51059073050158, -284.6964107260609, -1228.7239169682966)",tr-0174-0006,1
653,174,0.25853658536585367,0.65625,198.0,0.0035521618972420435,0.0035521618972420435,tr-0174-0007.jpg,"(313, 512, 615)","(-159.51059073050158, -284.6964107260609, -1228.7239169682966)",tr-0174-0007,1
654,174,0.5544715447154471,0.75,222.0,0.0029296875,0.0029296875,tr-0174-0008.jpg,"(313, 512, 615)","(-159.51059073050158, -284.6964107260609, -1228.7239169682966)",tr-0174-0008,1
655,174,0.751219512195122,0.501953125,251.0,0.0029296875,0.0029296875,tr-0174-0009.jpg,"(313, 512, 615)","(-159.51059073050158, -284.6964107260609, -1228.7239169682966)",tr-0174-0009,1
656,175,0.13636363636363635,0.576171875,177.0,0.004704504526449813,0.004704504526449813,tr-0175-0000.jpg,"(303, 512, 594)","(-138.34506162878836, -265.03454505262425, -1188.495000091059)",tr-0175-0000,1
657,175,0.845117845117845,0.80078125,128.0,0.0029730054785783904,0.0029730054785783904,tr-0175-0001.jpg,"(303, 512, 594)","(-138.34506162878836, -265.03454505262425, -1188.495000091059)",tr-0175-0001,1
658,175,0.9175084175084175,0.525390625,86.0,0.00447895913427955,0.00447895913427955,tr-0175-0002.jpg,"(303, 512, 594)","(-138.34506162878836, -265.03454505262425, -1188.495000091059)",tr-0175-0002,1
659,175,0.9276094276094276,0.68359375,61.0,0.0034032417145177683,0.0034032417145177683,tr-0175-0003.jpg,"(303, 512, 594)","(-138.34506162878836, -265.03454505262425, -1188.495000091059)",tr-0175-0003,1
660,175,0.8282828282828283,0.4453125,179.0,0.004407397992329467,0.004407397992329467,tr-0175-0004.jpg,"(303, 512, 594)","(-138.34506162878836, -265.03454505262425, -1188.495000091059)",tr-0175-0004,1
661,175,0.6818181818181818,0.60546875,265.0,0.0029296875,0.0029296875,tr-0175-0005.jpg,"(303, 512, 594)","(-138.34506162878836, -265.03454505262425, -1188.495000091059)",tr-0175-0005,0
662,175,0.9276094276094276,0.681640625,61.0,0.0029296875,0.0029296875,tr-0175-0006.jpg,"(303, 512, 594)","(-138.34506162878836, -265.03454505262425, -1188.495000091059)",tr-0175-0006,0
663,175,0.9158249158249158,0.52734375,87.0,0.0029296875,0.0029296875,tr-0175-0007.jpg,"(303, 512, 594)","(-138.34506162878836, -265.03454505262425, -1188.495000091059)",tr-0175-0007,0
664,179,0.773286467486819,0.5703125,168.0,0.0029296875,0.0029296875,tr-0179-0000.jpg,"(265, 512, 569)","(-163.7206839, -279.796675, -1148.4070000150073)",tr-0179-0000,0
665,179,0.3391915641476274,0.28515625,106.0,0.004150265411192438,0.004150265411192438,tr-0179-0001.jpg,"(265, 512, 569)","(-163.7206839, -279.796675, -1148.4070000150073)",tr-0179-0001,1
666,179,0.21792618629173988,0.427734375,107.0,0.0029296875,0.0029296875,tr-0179-0002.jpg,"(265, 512, 569)","(-163.7206839, -279.796675, -1148.4070000150073)",tr-0179-0002,0
667,179,0.6924428822495606,0.38671875,211.0,0.0029296875,0.0029296875,tr-0179-0003.jpg,"(265, 512, 569)","(-163.7206839, -279.796675, -1148.4070000150073)",tr-0179-0003,0
668,179,0.8119507908611598,0.552734375,138.0,0.0029296875,0.0029296875,tr-0179-0004.jpg,"(265, 512, 569)","(-163.7206839, -279.796675, -1148.4070000150073)",tr-0179-0004,0
669,179,0.383128295254833,0.55078125,111.0,0.0029296875,0.0029296875,tr-0179-0005.jpg,"(265, 512, 569)","(-163.7206839, -279.796675, -1148.4070000150073)",tr-0179-0005,1
670,179,0.797891036906854,0.521484375,150.0,0.0029296875,0.0029296875,tr-0179-0006.jpg,"(265, 512, 569)","(-163.7206839, -279.796675, -1148.4070000150073)",tr-0179-0006,0
671,179,0.7205623901581721,0.49609375,206.0,0.0029296875,0.0029296875,tr-0179-0007.jpg,"(265, 512, 569)","(-163.7206839, -279.796675, -1148.4070000150073)",tr-0179-0007,0
672,179,0.7592267135325131,0.5625,212.0,0.0029296875,0.0029296875,tr-0179-0008.jpg,"(265, 512, 569)","(-163.7206839, -279.796675, -1148.4070000150073)",tr-0179-0008,0
673,180,0.8257575757575758,0.78125,88.0,0.0049773368522532885,0.0049773368522532885,tr-0180-0000.jpg,"(349, 512, 660)","(-208.03807160195095, -296.20541828947677, -1232.4816371503807)",tr-0180-0000,1
674,180,0.906060606060606,0.55078125,102.0,0.0057576078280884265,0.0057576078280884265,tr-0180-0001.jpg,"(349, 512, 660)","(-208.03807160195095, -296.20541828947677, -1232.4816371503807)",tr-0180-0001,1
675,180,0.14696969696969697,0.509765625,203.0,0.0029296875,0.0029296875,tr-0180-0002.jpg,"(349, 512, 660)","(-208.03807160195095, -296.20541828947677, -1232.4816371503807)",tr-0180-0002,0
676,180,0.6909090909090909,0.615234375,192.0,0.0029296875,0.0029296875,tr-0180-0003.jpg,"(349, 512, 660)","(-208.03807160195095, -296.20541828947677, -1232.4816371503807)",tr-0180-0003,0
677,180,0.7515151515151515,0.78515625,196.0,0.003157607630978402,0.003157607630978402,tr-0180-0004.jpg,"(349, 512, 660)","(-208.03807160195095, -296.20541828947677, -1232.4816371503807)",tr-0180-0004,1
678,180,0.9030303030303031,0.546875,102.0,0.0029296875,0.0029296875,tr-0180-0005.jpg,"(349, 512, 660)","(-208.03807160195095, -296.20541828947677, -1232.4816371503807)",tr-0180-0005,0
679,180,0.8257575757575758,0.779296875,88.0,0.0029296875,0.0029296875,tr-0180-0006.jpg,"(349, 512, 660)","(-208.03807160195095, -296.20541828947677, -1232.4816371503807)",tr-0180-0006,0
680,181,0.287109375,0.67578125,189.0,0.009029894193849664,0.009029894193849664,tr-0181-0000.jpg,"(255, 512, 512)","(-144.1982421875, -318.1982421875, -470.0)",tr-0181-0000,1
681,181,0.62109375,0.533203125,240.0,0.0029296875,0.0029296875,tr-0181-0001.jpg,"(255, 512, 512)","(-144.1982421875, -318.1982421875, -470.0)",tr-0181-0001,0
682,181,0.365234375,0.65234375,221.0,0.0029296875,0.0029296875,tr-0181-0002.jpg,"(255, 512, 512)","(-144.1982421875, -318.1982421875, -470.0)",tr-0181-0002,0
683,181,0.77734375,0.5859375,93.0,0.005747099572778159,0.005747099572778159,tr-0181-0003.jpg,"(255, 512, 512)","(-144.1982421875, -318.1982421875, -470.0)",tr-0181-0003,1
684,181,0.564453125,0.57421875,140.0,0.0029296875,0.0029296875,tr-0181-0004.jpg,"(255, 512, 512)","(-144.1982421875, -318.1982421875, -470.0)",tr-0181-0004,1
685,182,0.7890625,0.748046875,58.0,0.003966893489952015,0.003966893489952015,tr-0182-0000.jpg,"(311, 512, 512)","(-143.712890625, -283.712890625, -514.0)",tr-0182-0000,1
686,182,0.8203125,0.404296875,140.0,0.005514939594220558,0.005514939594220558,tr-0182-0001.jpg,"(311, 512, 512)","(-143.712890625, -283.712890625, -514.0)",tr-0182-0001,1
687,182,0.859375,0.51953125,82.0,0.0029296875,0.0029296875,tr-0182-0002.jpg,"(311, 512, 512)","(-143.712890625, -283.712890625, -514.0)",tr-0182-0002,0
688,182,0.392578125,0.51171875,256.0,0.0029296875,0.0029296875,tr-0182-0003.jpg,"(311, 512, 512)","(-143.712890625, -283.712890625, -514.0)",tr-0182-0003,0
689,182,0.576171875,0.658203125,207.0,0.0029296875,0.0029296875,tr-0182-0004.jpg,"(311, 512, 512)","(-143.712890625, -283.712890625, -514.0)",tr-0182-0004,0
690,183,0.16820987654320987,0.326171875,182.0,0.0029296875,0.0029296875,tr-0183-0000.jpg,"(313, 512, 648)","(-160.793305819022, -266.13927981324514, -1257.1605412356148)",tr-0183-0000,1
691,183,0.10648148148148148,0.654296875,107.0,0.004309631558474775,0.004309631558474775,tr-0183-0001.jpg,"(313, 512, 648)","(-160.793305819022, -266.13927981324514, -1257.1605412356148)",tr-0183-0001,1
692,183,0.875,0.4921875,74.0,0.006578596035753881,0.006578596035753881,tr-0183-0002.jpg,"(313, 512, 648)","(-160.793305819022, -266.13927981324514, -1257.1605412356148)",tr-0183-0002,1
693,183,0.7546296296296295,0.775390625,189.0,0.0038878285998097508,0.0038878285998097508,tr-0183-0003.jpg,"(313, 512, 648)","(-160.793305819022, -266.13927981324514, -1257.1605412356148)",tr-0183-0003,1
694,183,0.2067901234567901,0.35546875,181.0,0.0029296875,0.0029296875,tr-0183-0004.jpg,"(313, 512, 648)","(-160.793305819022, -266.13927981324514, -1257.1605412356148)",tr-0183-0004,1
695,183,0.0941358024691358,0.578125,71.0,0.0029296875,0.0029296875,tr-0183-0005.jpg,"(313, 512, 648)","(-160.793305819022, -266.13927981324514, -1257.1605412356148)",tr-0183-0005,1
696,183,0.7175925925925926,0.7109375,130.0,0.0029296875,0.0029296875,tr-0183-0006.jpg,"(313, 512, 648)","(-160.793305819022, -266.13927981324514, -1257.1605412356148)",tr-0183-0006,1
697,183,0.8580246913580246,0.56640625,116.0,0.0029296875,0.0029296875,tr-0183-0007.jpg,"(313, 512, 648)","(-160.793305819022, -266.13927981324514, -1257.1605412356148)",tr-0183-0007,1
698,184,0.216796875,0.55859375,281.0,0.0057409807608919524,0.0057409807608919524,tr-0184-0000.jpg,"(373, 512, 512)","(-162.67578125, -328.17578125, -307.6)",tr-0184-0000,1
699,184,0.39453125,0.72265625,291.0,0.004917506687243408,0.004917506687243408,tr-0184-0001.jpg,"(373, 512, 512)","(-162.67578125, -328.17578125, -307.6)",tr-0184-0001,1
700,184,0.791015625,0.580078125,331.0,0.0029296875,0.0029296875,tr-0184-0002.jpg,"(373, 512, 512)","(-162.67578125, -328.17578125, -307.6)",tr-0184-0002,0
701,185,0.28019323671497587,0.662109375,238.0,0.004254170401151096,0.004254170401151096,tr-0185-0000.jpg,"(321, 512, 621)","(-195.7570638810352, -303.90262104708813, -1177.481171051304)",tr-0185-0000,1
702,185,0.26247987117552335,0.83203125,186.0,0.004522604121454671,0.004522604121454671,tr-0185-0001.jpg,"(321, 512, 621)","(-195.7570638810352, -303.90262104708813, -1177.481171051304)",tr-0185-0001,1
703,185,0.3526570048309179,0.38671875,141.0,0.011598359107292403,0.011598359107292403,tr-0185-0002.jpg,"(321, 512, 621)","(-195.7570638810352, -303.90262104708813, -1177.481171051304)",tr-0185-0002,1
704,185,0.26570048309178745,0.80859375,55.0,0.005071330344292254,0.005071330344292254,tr-0185-0003.jpg,"(321, 512, 621)","(-195.7570638810352, -303.90262104708813, -1177.481171051304)",tr-0185-0003,1
705,185,0.8325281803542673,0.412109375,100.0,0.0029296875,0.0029296875,tr-0185-0004.jpg,"(321, 512, 621)","(-195.7570638810352, -303.90262104708813, -1177.481171051304)",tr-0185-0004,0
706,186,0.69140625,0.69140625,232.0,0.0029296875,0.0029296875,tr-0186-0000.jpg,"(296, 512, 512)","(-205.607421875, -384.607421875, -796.5)",tr-0186-0000,0
707,186,0.62890625,0.689453125,226.0,0.0029296875,0.0029296875,tr-0186-0001.jpg,"(296, 512, 512)","(-205.607421875, -384.607421875, -796.5)",tr-0186-0001,0
708,188,0.11352253756260434,0.57421875,92.0,0.0039051991532146227,0.0039051991532146227,tr-0188-0000.jpg,"(309, 512, 599)","(-179.4815936632418, -302.8142289467724, -1264.2600000274483)",tr-0188-0000,1
709,188,0.14524207011686144,0.38671875,122.0,0.0029296875,0.0029296875,tr-0188-0001.jpg,"(309, 512, 599)","(-179.4815936632418, -302.8142289467724, -1264.2600000274483)",tr-0188-0001,1
710,188,0.19198664440734559,0.3046875,142.0,0.004721625801372046,0.004721625801372046,tr-0188-0002.jpg,"(309, 512, 599)","(-179.4815936632418, -302.8142289467724, -1264.2600000274483)",tr-0188-0002,1
711,188,0.2353923205342237,0.78515625,146.0,0.005112847104769952,0.005112847104769952,tr-0188-0003.jpg,"(309, 512, 599)","(-179.4815936632418, -302.8142289467724, -1264.2600000274483)",tr-0188-0003,1
712,188,0.8580968280467446,0.59765625,124.0,0.0035203881670020543,0.0035203881670020543,tr-0188-0004.jpg,"(309, 512, 599)","(-179.4815936632418, -302.8142289467724, -1264.2600000274483)",tr-0188-0004,1
713,188,0.19532554257095158,0.439453125,208.0,0.0029296875,0.0029296875,tr-0188-0005.jpg,"(309, 512, 599)","(-179.4815936632418, -302.8142289467724, -1264.2600000274483)",tr-0188-0005,0
714,189,0.701171875,0.572265625,239.0,0.008594700589091224,0.008594700589091224,tr-0189-0000.jpg,"(298, 512, 512)","(-185.607421875, -382.607421875, -360.0)",tr-0189-0000,1
715,189,0.58984375,0.56640625,268.0,0.0029296875,0.0029296875,tr-0189-0001.jpg,"(298, 512, 512)","(-185.607421875, -382.607421875, -360.0)",tr-0189-0001,0
716,189,0.20703125,0.619140625,88.0,0.0029296875,0.0029296875,tr-0189-0002.jpg,"(298, 512, 512)","(-185.607421875, -382.607421875, -360.0)",tr-0189-0002,0
717,189,0.328125,0.7265625,53.0,0.0029296875,0.0029296875,tr-0189-0003.jpg,"(298, 512, 512)","(-185.607421875, -382.607421875, -360.0)",tr-0189-0003,0
718,189,0.720703125,0.57421875,244.0,0.0029296875,0.0029296875,tr-0189-0004.jpg,"(298, 512, 512)","(-185.607421875, -382.607421875, -360.0)",tr-0189-0004,0
719,190,0.8203125,0.482421875,151.0,0.007260163028465304,0.007260163028465304,tr-0190-0000.jpg,"(317, 512, 512)","(-206.607421875, -405.607421875, -304.5)",tr-0190-0000,1
720,190,0.291015625,0.66015625,156.0,0.0029296875,0.0029296875,tr-0190-0001.jpg,"(317, 512, 512)","(-206.607421875, -405.607421875, -304.5)",tr-0190-0001,0
721,190,0.212890625,0.74609375,72.0,0.0029296875,0.0029296875,tr-0190-0002.jpg,"(317, 512, 512)","(-206.607421875, -405.607421875, -304.5)",tr-0190-0002,0
722,190,0.32421875,0.806640625,193.0,0.0029296875,0.0029296875,tr-0190-0003.jpg,"(317, 512, 512)","(-206.607421875, -405.607421875, -304.5)",tr-0190-0003,1
723,190,0.591796875,0.533203125,248.0,0.006640105573786999,0.006640105573786999,tr-0190-0004.jpg,"(317, 512, 512)","(-206.607421875, -405.607421875, -304.5)",tr-0190-0004,1
724,190,0.8203125,0.482421875,152.0,0.0029296875,0.0029296875,tr-0190-0005.jpg,"(317, 512, 512)","(-206.607421875, -405.607421875, -304.5)",tr-0190-0005,0
725,191,0.4113597246127367,0.75,216.0,0.0029296875,0.0029296875,tr-0191-0000.jpg,"(313, 512, 581)","(-191.56280736679122, -325.13241264057854, -1178.9496375530637)",tr-0191-0000,0
726,191,0.8450946643717728,0.41796875,92.0,0.0029296875,0.0029296875,tr-0191-0001.jpg,"(313, 512, 581)","(-191.56280736679122, -325.13241264057854, -1178.9496375530637)",tr-0191-0001,0
727,194,0.3934959349593496,0.736328125,243.0,0.0037373112580116976,0.0037373112580116976,tr-0194-0000.jpg,"(313, 512, 615)","(-159.51059073050158, -284.6964107260609, -1228.7239169682966)",tr-0194-0000,1
728,194,0.32195121951219513,0.544921875,220.0,0.0029296875,0.0029296875,tr-0194-0001.jpg,"(313, 512, 615)","(-159.51059073050158, -284.6964107260609, -1228.7239169682966)",tr-0194-0001,1
729,194,0.25853658536585367,0.654296875,197.0,0.0029296875,0.0029296875,tr-0194-0002.jpg,"(313, 512, 615)","(-159.51059073050158, -284.6964107260609, -1228.7239169682966)",tr-0194-0002,1
730,194,0.7528455284552845,0.501953125,252.0,0.0029296875,0.0029296875,tr-0194-0003.jpg,"(313, 512, 615)","(-159.51059073050158, -284.6964107260609, -1228.7239169682966)",tr-0194-0003,1
731,195,0.13636363636363635,0.578125,177.0,0.004602294705278086,0.004602294705278086,tr-0195-0000.jpg,"(303, 512, 594)","(-138.34506162878836, -265.03454505262425, -1188.495000091059)",tr-0195-0000,1
732,195,0.8282828282828283,0.4453125,179.0,0.00437072908860781,0.00437072908860781,tr-0195-0001.jpg,"(303, 512, 594)","(-138.34506162878836, -265.03454505262425, -1188.495000091059)",tr-0195-0001,1
733,195,0.845117845117845,0.802734375,128.0,0.0029296875,0.0029296875,tr-0195-0002.jpg,"(303, 512, 594)","(-138.34506162878836, -265.03454505262425, -1188.495000091059)",tr-0195-0002,1
734,195,0.9259259259259259,0.68359375,61.0,0.0029296875,0.0029296875,tr-0195-0003.jpg,"(303, 512, 594)","(-138.34506162878836, -265.03454505262425, -1188.495000091059)",tr-0195-0003,1
735,195,0.8215488215488215,0.298828125,125.0,0.0029296875,0.0029296875,tr-0195-0004.jpg,"(303, 512, 594)","(-138.34506162878836, -265.03454505262425, -1188.495000091059)",tr-0195-0004,1
736,198,0.34446397188049205,0.154296875,103.0,0.0029296875,0.0029296875,tr-0198-0000.jpg,"(265, 512, 569)","(-163.7206839, -279.796675, -1148.4070000150073)",tr-0198-0000,1
737,198,0.21616871704745166,0.427734375,107.0,0.004089223229219689,0.004089223229219689,tr-0198-0001.jpg,"(265, 512, 569)","(-163.7206839, -279.796675, -1148.4070000150073)",tr-0198-0001,1
738,198,0.8031634446397188,0.546875,143.0,0.0029296875,0.0029296875,tr-0198-0002.jpg,"(265, 512, 569)","(-163.7206839, -279.796675, -1148.4070000150073)",tr-0198-0002,0
739,200,0.427734375,0.537109375,265.0,0.0046986812057285615,0.0046986812057285615,tr-0200-0000.jpg,"(333, 512, 512)","(-188.654296875, -362.654296875, -496.5)",tr-0200-0000,1
740,200,0.24609375,0.453125,193.0,0.0029296875,0.0029296875,tr-0200-0001.jpg,"(333, 512, 512)","(-188.654296875, -362.654296875, -496.5)",tr-0200-0001,0
741,200,0.42578125,0.349609375,251.0,0.0029296875,0.0029296875,tr-0200-0002.jpg,"(333, 512, 512)","(-188.654296875, -362.654296875, -496.5)",tr-0200-0002,1
742,200,0.24609375,0.453125,192.0,0.00534909369382988,0.00534909369382988,tr-0200-0003.jpg,"(333, 512, 512)","(-188.654296875, -362.654296875, -496.5)",tr-0200-0003,1
743,200,0.81640625,0.76953125,138.0,0.006219920710236856,0.006219920710236856,tr-0200-0004.jpg,"(333, 512, 512)","(-188.654296875, -362.654296875, -496.5)",tr-0200-0004,1
744,200,0.876953125,0.666015625,104.0,0.0029296875,0.0029296875,tr-0200-0005.jpg,"(333, 512, 512)","(-188.654296875, -362.654296875, -496.5)",tr-0200-0005,0
745,207,0.7265625,0.556640625,195.0,0.0029296875,0.0029296875,tr-0207-0000.jpg,"(350, 512, 512)","(-190.1279296875, -360.6279296875, -240.0)",tr-0207-0000,0
746,208,0.2109375,0.544921875,154.0,0.0043676222046080924,0.0043676222046080924,tr-0208-0000.jpg,"(287, 512, 512)","(-156.2021484375, -318.2021484375, -475.0)",tr-0208-0000,1
747,208,0.751953125,0.732421875,124.0,0.009005300465759893,0.009005300465759893,tr-0208-0001.jpg,"(287, 512, 512)","(-156.2021484375, -318.2021484375, -475.0)",tr-0208-0001,1
748,208,0.60546875,0.4375,247.0,0.0029296875,0.0029296875,tr-0208-0002.jpg,"(287, 512, 512)","(-156.2021484375, -318.2021484375, -475.0)",tr-0208-0002,0
749,208,0.384765625,0.263671875,166.0,0.0029296875,0.0029296875,tr-0208-0003.jpg,"(287, 512, 512)","(-156.2021484375, -318.2021484375, -475.0)",tr-0208-0003,0
